loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.4046,0.2739711403846741,9.991922455573506e-06,0.0016155088852988692,10,,,,,,,,,
2.3829,0.34828391671180725,9.983844911147012e-06,0.0032310177705977385,20,,,,,,,,,
2.3946,0.3371483385562897,9.975767366720517e-06,0.004846526655896607,30,,,,,,,,,
2.3431,0.3222956657409668,9.967689822294023e-06,0.006462035541195477,40,,,,,,,,,
2.3343,0.35136404633522034,9.959612277867528e-06,0.008077544426494346,50,,,,,,,,,
2.3098,0.3195069432258606,9.951534733441036e-06,0.009693053311793215,60,,,,,,,,,
2.2312,0.2942495346069336,9.943457189014541e-06,0.011308562197092083,70,,,,,,,,,
2.2258,0.25899139046669006,9.935379644588045e-06,0.012924071082390954,80,,,,,,,,,
2.2088,0.24916960299015045,9.927302100161552e-06,0.014539579967689823,90,,,,,,,,,
2.2097,0.20805537700653076,9.919224555735058e-06,0.01615508885298869,100,,,,,,,,,
2.2228,0.220321387052536,9.911147011308563e-06,0.017770597738287562,110,,,,,,,,,
2.144,0.22307167947292328,9.903069466882069e-06,0.01938610662358643,120,,,,,,,,,
2.1856,0.20126834511756897,9.894991922455574e-06,0.0210016155088853,130,,,,,,,,,
2.1677,0.20768755674362183,9.88691437802908e-06,0.022617124394184167,140,,,,,,,,,
2.1491,0.2228899449110031,9.878836833602585e-06,0.024232633279483037,150,,,,,,,,,
2.1341,0.22464047372341156,9.870759289176091e-06,0.025848142164781908,160,,,,,,,,,
2.0473,0.22634664177894592,9.862681744749597e-06,0.027463651050080775,170,,,,,,,,,
2.1035,0.24265548586845398,9.854604200323102e-06,0.029079159935379646,180,,,,,,,,,
2.0261,0.2678164839744568,9.846526655896608e-06,0.030694668820678513,190,,,,,,,,,
2.0385,0.28800395131111145,9.838449111470115e-06,0.03231017770597738,200,,,,,,,,,
1.9819,0.3428421914577484,9.83037156704362e-06,0.033925686591276254,210,,,,,,,,,
1.9967,0.31398317217826843,9.822294022617124e-06,0.035541195476575124,220,,,,,,,,,
1.9818,0.3718695640563965,9.814216478190631e-06,0.03715670436187399,230,,,,,,,,,
1.9796,0.3761424422264099,9.806138933764137e-06,0.03877221324717286,240,,,,,,,,,
1.9394,0.41113749146461487,9.798061389337642e-06,0.04038772213247173,250,,,,,,,,,
1.9165,0.37048211693763733,9.789983844911148e-06,0.0420032310177706,260,,,,,,,,,
1.8673,0.33649003505706787,9.781906300484653e-06,0.04361873990306947,270,,,,,,,,,
1.7736,0.347018837928772,9.773828756058159e-06,0.045234248788368334,280,,,,,,,,,
1.7697,0.35546737909317017,9.765751211631665e-06,0.046849757673667204,290,,,,,,,,,
1.8247,0.29058659076690674,9.75767366720517e-06,0.048465266558966075,300,,,,,,,,,
1.7862,0.29157644510269165,9.749596122778676e-06,0.050080775444264945,310,,,,,,,,,
1.798,0.28782734274864197,9.741518578352181e-06,0.051696284329563816,320,,,,,,,,,
1.7948,0.2944219708442688,9.733441033925687e-06,0.05331179321486268,330,,,,,,,,,
1.7388,0.29743990302085876,9.725363489499194e-06,0.05492730210016155,340,,,,,,,,,
1.7886,0.3386291563510895,9.7172859450727e-06,0.05654281098546042,350,,,,,,,,,
1.7383,0.29781198501586914,9.709208400646203e-06,0.05815831987075929,360,,,,,,,,,
1.7811,0.2940923869609833,9.70113085621971e-06,0.05977382875605816,370,,,,,,,,,
1.7896,0.3406583368778229,9.693053311793216e-06,0.061389337641357025,380,,,,,,,,,
1.8507,0.2892911732196808,9.684975767366722e-06,0.0630048465266559,390,,,,,,,,,
1.8026,0.30353790521621704,9.676898222940227e-06,0.06462035541195477,400,,,,,,,,,
1.7644,0.28787773847579956,9.668820678513733e-06,0.06623586429725363,410,,,,,,,,,
1.7604,0.33936867117881775,9.660743134087238e-06,0.06785137318255251,420,,,,,,,,,
1.8103,0.31240925192832947,9.652665589660744e-06,0.06946688206785137,430,,,,,,,,,
1.7784,0.2938133478164673,9.64458804523425e-06,0.07108239095315025,440,,,,,,,,,
1.7076,0.3072704076766968,9.636510500807755e-06,0.07269789983844911,450,,,,,,,,,
1.7315,0.2581651508808136,9.62843295638126e-06,0.07431340872374798,460,,,,,,,,,
1.8209,0.327318012714386,9.620355411954767e-06,0.07592891760904685,470,,,,,,,,,
1.8281,0.35499951243400574,9.612277867528273e-06,0.07754442649434572,480,,,,,,,,,
1.8,0.3336992859840393,9.604200323101779e-06,0.0791599353796446,490,,,,,,,,,
1.7153,0.2741655707359314,9.596122778675282e-06,0.08077544426494346,500,,,,,,,,,
1.7507,0.2712651491165161,9.58804523424879e-06,0.08239095315024232,510,,,,,,,,,
1.7593,0.3038433790206909,9.579967689822295e-06,0.0840064620355412,520,,,,,,,,,
1.7107,0.3246968984603882,9.5718901453958e-06,0.08562197092084006,530,,,,,,,,,
1.8156,0.3634711802005768,9.563812600969306e-06,0.08723747980613894,540,,,,,,,,,
1.7207,0.35691243410110474,9.555735056542812e-06,0.0888529886914378,550,,,,,,,,,
