loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.6034,0.3563048541545868,9.994614970382338e-06,0.0016155088852988692,10,,,,,,,,,
2.6165,0.5315532684326172,9.989229940764675e-06,0.0032310177705977385,20,,,,,,,,,
2.5779,0.5093499422073364,9.983844911147012e-06,0.004846526655896607,30,,,,,,,,,
2.4926,0.4803779721260071,9.978459881529349e-06,0.006462035541195477,40,,,,,,,,,
2.4727,0.5191468596458435,9.973074851911686e-06,0.008077544426494346,50,,,,,,,,,
2.421,0.5028300881385803,9.967689822294023e-06,0.009693053311793215,60,,,,,,,,,
2.3381,0.47986140847206116,9.96230479267636e-06,0.011308562197092083,70,,,,,,,,,
2.2991,0.4188673496246338,9.956919763058697e-06,0.012924071082390954,80,,,,,,,,,
2.2803,0.38466721773147583,9.951534733441036e-06,0.014539579967689823,90,,,,,,,,,
2.2797,0.3012593686580658,9.946149703823373e-06,0.01615508885298869,100,,,,,,,,,
2.2694,0.3026040196418762,9.940764674205708e-06,0.017770597738287562,110,,,,,,,,,
2.1993,0.3198155164718628,9.935379644588045e-06,0.01938610662358643,120,,,,,,,,,
2.222,0.27518755197525024,9.929994614970384e-06,0.0210016155088853,130,,,,,,,,,
2.2311,0.28289544582366943,9.92460958535272e-06,0.022617124394184167,140,,,,,,,,,
2.2061,0.3335254490375519,9.919224555735058e-06,0.024232633279483037,150,,,,,,,,,
2.1569,0.314487487077713,9.913839526117395e-06,0.025848142164781908,160,,,,,,,,,
2.0607,0.32105347514152527,9.908454496499732e-06,0.027463651050080775,170,,,,,,,,,
2.1245,0.331365704536438,9.903069466882069e-06,0.029079159935379646,180,,,,,,,,,
2.0282,0.35459423065185547,9.897684437264406e-06,0.030694668820678513,190,,,,,,,,,
2.0365,0.40053656697273254,9.892299407646743e-06,0.03231017770597738,200,,,,,,,,,
1.9538,0.5002602934837341,9.88691437802908e-06,0.033925686591276254,210,,,,,,,,,
1.971,0.4291471838951111,9.881529348411417e-06,0.035541195476575124,220,,,,,,,,,
1.9544,0.528724193572998,9.876144318793754e-06,0.03715670436187399,230,,,,,,,,,
1.9226,0.538799524307251,9.870759289176091e-06,0.03877221324717286,240,,,,,,,,,
1.8922,0.516412615776062,9.865374259558428e-06,0.04038772213247173,250,,,,,,,,,
1.861,0.5901592969894409,9.859989229940765e-06,0.0420032310177706,260,,,,,,,,,
1.7664,0.4233873188495636,9.854604200323102e-06,0.04361873990306947,270,,,,,,,,,
1.6736,0.3930005431175232,9.849219170705439e-06,0.045234248788368334,280,,,,,,,,,
1.6612,0.3904738426208496,9.843834141087776e-06,0.046849757673667204,290,,,,,,,,,
1.7206,0.3617628812789917,9.838449111470115e-06,0.048465266558966075,300,,,,,,,,,
1.6883,0.3450644910335541,9.833064081852452e-06,0.050080775444264945,310,,,,,,,,,
1.677,0.39774319529533386,9.827679052234787e-06,0.051696284329563816,320,,,,,,,,,
1.6831,0.34022876620292664,9.822294022617124e-06,0.05331179321486268,330,,,,,,,,,
1.6369,0.3112160563468933,9.816908992999463e-06,0.05492730210016155,340,,,,,,,,,
1.6758,0.36113977432250977,9.8115239633818e-06,0.05654281098546042,350,,,,,,,,,
1.6276,0.31727486848831177,9.806138933764137e-06,0.05815831987075929,360,,,,,,,,,
1.6765,0.3323116898536682,9.800753904146474e-06,0.05977382875605816,370,,,,,,,,,
1.6707,0.34385237097740173,9.795368874528811e-06,0.061389337641357025,380,,,,,,,,,
1.7015,0.35257527232170105,9.789983844911148e-06,0.0630048465266559,390,,,,,,,,,
1.6963,0.3504912555217743,9.784598815293485e-06,0.06462035541195477,400,,,,,,,,,
1.6547,0.3775070011615753,9.779213785675822e-06,0.06623586429725363,410,,,,,,,,,
1.6282,0.3738926649093628,9.773828756058159e-06,0.06785137318255251,420,,,,,,,,,
1.6976,0.3309224545955658,9.768443726440496e-06,0.06946688206785137,430,,,,,,,,,
1.6579,0.3278381824493408,9.763058696822833e-06,0.07108239095315025,440,,,,,,,,,
1.6073,0.3346668779850006,9.75767366720517e-06,0.07269789983844911,450,,,,,,,,,
1.6281,0.3339763283729553,9.752288637587507e-06,0.07431340872374798,460,,,,,,,,,
1.6958,0.30322712659835815,9.746903607969844e-06,0.07592891760904685,470,,,,,,,,,
1.7155,0.4055822491645813,9.741518578352181e-06,0.07754442649434572,480,,,,,,,,,
1.6828,0.3341614902019501,9.736133548734518e-06,0.0791599353796446,490,,,,,,,,,
1.607,0.3201601207256317,9.730748519116857e-06,0.08077544426494346,500,,,,,,,,,
1.6398,0.2659260332584381,9.725363489499194e-06,0.08239095315024232,510,,,,,,,,,
1.6597,0.33150824904441833,9.719978459881531e-06,0.0840064620355412,520,,,,,,,,,
1.6188,0.3157525658607483,9.714593430263866e-06,0.08562197092084006,530,,,,,,,,,
1.6972,0.3861145079135895,9.709208400646203e-06,0.08723747980613894,540,,,,,,,,,
1.5914,0.3336672782897949,9.703823371028542e-06,0.0888529886914378,550,,,,,,,,,
1.6231,0.3287736773490906,9.698438341410879e-06,0.09046849757673667,560,,,,,,,,,
1.6095,0.3685147166252136,9.693053311793216e-06,0.09208400646203554,570,,,,,,,,,
1.5434,0.32457035779953003,9.687668282175553e-06,0.09369951534733441,580,,,,,,,,,
1.581,0.29885679483413696,9.68228325255789e-06,0.09531502423263329,590,,,,,,,,,
1.66,0.322410523891449,9.676898222940227e-06,0.09693053311793215,600,,,,,,,,,
1.6216,0.30317622423171997,9.671513193322564e-06,0.09854604200323101,610,,,,,,,,,
1.6004,0.3348649740219116,9.666128163704901e-06,0.10016155088852989,620,,,,,,,,,
1.654,0.34563925862312317,9.660743134087238e-06,0.10177705977382875,630,,,,,,,,,
1.6187,0.2785084843635559,9.655358104469575e-06,0.10339256865912763,640,,,,,,,,,
1.6211,0.31470856070518494,9.649973074851912e-06,0.1050080775444265,650,,,,,,,,,
1.6148,0.3125361204147339,9.64458804523425e-06,0.10662358642972536,660,,,,,,,,,
1.6611,0.336602121591568,9.639203015616588e-06,0.10823909531502424,670,,,,,,,,,
1.6221,0.3138381838798523,9.633817985998923e-06,0.1098546042003231,680,,,,,,,,,
1.638,0.3409130871295929,9.62843295638126e-06,0.11147011308562198,690,,,,,,,,,
1.5935,0.3483108580112457,9.623047926763597e-06,0.11308562197092084,700,,,,,,,,,
1.5803,0.3151997923851013,9.617662897145936e-06,0.1147011308562197,710,,,,,,,,,
1.5673,0.29775142669677734,9.612277867528273e-06,0.11631663974151858,720,,,,,,,,,
