loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.6709,0.3765614330768585,9.983844911147012e-06,0.0016155088852988692,10,,,,,,,,,
2.6815,0.5823989510536194,9.967689822294023e-06,0.0032310177705977385,20,,,,,,,,,
2.6364,0.5959512591362,9.951534733441036e-06,0.004846526655896607,30,,,,,,,,,
2.5392,0.6194722056388855,9.935379644588045e-06,0.006462035541195477,40,,,,,,,,,
2.5037,0.6476634740829468,9.919224555735058e-06,0.008077544426494346,50,,,,,,,,,
2.4376,0.578766405582428,9.903069466882069e-06,0.009693053311793215,60,,,,,,,,,
2.3457,0.5601369142532349,9.88691437802908e-06,0.011308562197092083,70,,,,,,,,,
2.3037,0.4588077664375305,9.870759289176091e-06,0.012924071082390954,80,,,,,,,,,
2.2827,0.3900067210197449,9.854604200323102e-06,0.014539579967689823,90,,,,,,,,,
2.2846,0.3008955717086792,9.838449111470115e-06,0.01615508885298869,100,,,,,,,,,
2.2772,0.2952352464199066,9.822294022617124e-06,0.017770597738287562,110,,,,,,,,,
2.2106,0.317317396402359,9.806138933764137e-06,0.01938610662358643,120,,,,,,,,,
2.2358,0.274814635515213,9.789983844911148e-06,0.0210016155088853,130,,,,,,,,,
2.248,0.27621620893478394,9.773828756058159e-06,0.022617124394184167,140,,,,,,,,,
2.2252,0.31395021080970764,9.75767366720517e-06,0.024232633279483037,150,,,,,,,,,
2.179,0.29613199830055237,9.741518578352181e-06,0.025848142164781908,160,,,,,,,,,
2.0873,0.29689860343933105,9.725363489499194e-06,0.027463651050080775,170,,,,,,,,,
2.152,0.3106696903705597,9.709208400646203e-06,0.029079159935379646,180,,,,,,,,,
2.0599,0.3180319666862488,9.693053311793216e-06,0.030694668820678513,190,,,,,,,,,
2.0762,0.348635733127594,9.676898222940227e-06,0.03231017770597738,200,,,,,,,,,
2.0002,0.41988950967788696,9.660743134087238e-06,0.033925686591276254,210,,,,,,,,,
2.0304,0.3620671331882477,9.64458804523425e-06,0.035541195476575124,220,,,,,,,,,
2.0256,0.4683022201061249,9.62843295638126e-06,0.03715670436187399,230,,,,,,,,,
2.0005,0.5224906802177429,9.612277867528273e-06,0.03877221324717286,240,,,,,,,,,
1.9711,0.5196953415870667,9.596122778675282e-06,0.04038772213247173,250,,,,,,,,,
1.9398,0.4976184666156769,9.579967689822295e-06,0.0420032310177706,260,,,,,,,,,
1.8393,0.45910781621932983,9.563812600969306e-06,0.04361873990306947,270,,,,,,,,,
1.7361,0.48787546157836914,9.547657512116317e-06,0.045234248788368334,280,,,,,,,,,
1.7118,0.4559767544269562,9.531502423263328e-06,0.046849757673667204,290,,,,,,,,,
1.761,0.4266131818294525,9.51534733441034e-06,0.048465266558966075,300,,,,,,,,,
1.7205,0.38215920329093933,9.499192245557352e-06,0.050080775444264945,310,,,,,,,,,
1.7039,0.39699649810791016,9.483037156704361e-06,0.051696284329563816,320,,,,,,,,,
1.7067,0.3639950156211853,9.466882067851374e-06,0.05331179321486268,330,,,,,,,,,
1.6567,0.3149377107620239,9.450726978998385e-06,0.05492730210016155,340,,,,,,,,,
1.6935,0.39353013038635254,9.434571890145396e-06,0.05654281098546042,350,,,,,,,,,
1.6446,0.30223819613456726,9.418416801292407e-06,0.05815831987075929,360,,,,,,,,,
1.6933,0.33001992106437683,9.402261712439418e-06,0.05977382875605816,370,,,,,,,,,
1.6866,0.3457869291305542,9.386106623586431e-06,0.061389337641357025,380,,,,,,,,,
1.7183,0.33484190702438354,9.36995153473344e-06,0.0630048465266559,390,,,,,,,,,
1.7119,0.3547168970108032,9.353796445880453e-06,0.06462035541195477,400,,,,,,,,,
1.6702,0.44294044375419617,9.337641357027464e-06,0.06623586429725363,410,,,,,,,,,
1.6439,0.33654043078422546,9.321486268174475e-06,0.06785137318255251,420,,,,,,,,,
1.7117,0.3440336287021637,9.305331179321486e-06,0.06946688206785137,430,,,,,,,,,
1.6708,0.37991806864738464,9.289176090468498e-06,0.07108239095315025,440,,,,,,,,,
1.6183,0.34533438086509705,9.27302100161551e-06,0.07269789983844911,450,,,,,,,,,
1.6393,0.36407074332237244,9.25686591276252e-06,0.07431340872374798,460,,,,,,,,,
1.7056,0.3211521804332733,9.240710823909532e-06,0.07592891760904685,470,,,,,,,,,
1.7241,0.4177189767360687,9.224555735056543e-06,0.07754442649434572,480,,,,,,,,,
1.6892,0.3449879288673401,9.208400646203555e-06,0.0791599353796446,490,,,,,,,,,
1.6109,0.41835492849349976,9.192245557350567e-06,0.08077544426494346,500,,,,,,,,,
1.6436,0.27845925092697144,9.176090468497577e-06,0.08239095315024232,510,,,,,,,,,
1.6636,0.365813285112381,9.15993537964459e-06,0.0840064620355412,520,,,,,,,,,
1.6219,0.3377423584461212,9.143780290791599e-06,0.08562197092084006,530,,,,,,,,,
1.6983,0.3884734511375427,9.127625201938612e-06,0.08723747980613894,540,,,,,,,,,
1.5937,0.31479936838150024,9.111470113085623e-06,0.0888529886914378,550,,,,,,,,,
1.6252,0.3385505676269531,9.095315024232634e-06,0.09046849757673667,560,,,,,,,,,
1.611,0.36781370639801025,9.079159935379646e-06,0.09208400646203554,570,,,,,,,,,
1.5446,0.3102807402610779,9.063004846526656e-06,0.09369951534733441,580,,,,,,,,,
1.5834,0.2797289788722992,9.046849757673668e-06,0.09531502423263329,590,,,,,,,,,
1.6597,0.30594781041145325,9.03069466882068e-06,0.09693053311793215,600,,,,,,,,,
1.6217,0.31030628085136414,9.01453957996769e-06,0.09854604200323101,610,,,,,,,,,
1.6015,0.32615700364112854,8.998384491114702e-06,0.10016155088852989,620,,,,,,,,,
1.6541,0.32984864711761475,8.982229402261713e-06,0.10177705977382875,630,,,,,,,,,
1.6186,0.275235116481781,8.966074313408725e-06,0.10339256865912763,640,,,,,,,,,
1.6221,0.30351242423057556,8.949919224555735e-06,0.1050080775444265,650,,,,,,,,,
1.6162,0.3092939555644989,8.933764135702748e-06,0.10662358642972536,660,,,,,,,,,
1.6609,0.3104376792907715,8.917609046849759e-06,0.10823909531502424,670,,,,,,,,,
1.6232,0.30090317130088806,8.90145395799677e-06,0.1098546042003231,680,,,,,,,,,
1.6386,0.35045740008354187,8.88529886914378e-06,0.11147011308562198,690,,,,,,,,,
1.594,0.34465959668159485,8.869143780290792e-06,0.11308562197092084,700,,,,,,,,,
1.5818,0.3123103082180023,8.852988691437805e-06,0.1147011308562197,710,,,,,,,,,
1.5684,0.3298875093460083,8.836833602584814e-06,0.11631663974151858,720,,,,,,,,,
1.6371,0.33378127217292786,8.820678513731827e-06,0.11793214862681745,730,,,,,,,,,
1.6634,0.2632415294647217,8.804523424878838e-06,0.11954765751211632,740,,,,,,,,,
1.5866,0.3109505772590637,8.788368336025849e-06,0.12116316639741519,750,,,,,,,,,
1.651,0.3581260144710541,8.77221324717286e-06,0.12277867528271405,760,,,,,,,,,
1.6452,0.28993842005729675,8.756058158319871e-06,0.12439418416801293,770,,,,,,,,,
1.6372,0.3207266330718994,8.739903069466884e-06,0.1260096930533118,780,,,,,,,,,
1.624,0.3082241415977478,8.723747980613893e-06,0.12762520193861066,790,,,,,,,,,
1.5248,0.2954532206058502,8.707592891760906e-06,0.12924071082390953,800,,,,,,,,,
1.6302,0.3286115229129791,8.691437802907917e-06,0.1308562197092084,810,,,,,,,,,
1.6061,0.3105579614639282,8.675282714054928e-06,0.13247172859450726,820,,,,,,,,,
1.6851,0.3397688865661621,8.659127625201939e-06,0.13408723747980614,830,,,,,,,,,
1.5793,0.370692640542984,8.64297253634895e-06,0.13570274636510501,840,,,,,,,,,
1.5931,0.28954824805259705,8.626817447495963e-06,0.13731825525040386,850,,,,,,,,,
1.6196,0.3278449773788452,8.610662358642972e-06,0.13893376413570274,860,,,,,,,,,
1.6545,0.3232186436653137,8.594507269789985e-06,0.14054927302100162,870,,,,,,,,,
1.6193,0.33989614248275757,8.578352180936996e-06,0.1421647819063005,880,,,,,,,,,
1.6225,0.33330175280570984,8.562197092084007e-06,0.14378029079159935,890,,,,,,,,,
1.6526,0.35475024580955505,8.546042003231018e-06,0.14539579967689822,900,,,,,,,,,
1.5997,0.3018180727958679,8.529886914378029e-06,0.1470113085621971,910,,,,,,,,,
1.5912,0.2815317213535309,8.513731825525042e-06,0.14862681744749595,920,,,,,,,,,
1.6228,0.3304707705974579,8.497576736672051e-06,0.15024232633279483,930,,,,,,,,,
1.6324,0.3016130030155182,8.481421647819064e-06,0.1518578352180937,940,,,,,,,,,
1.6,0.3250526189804077,8.465266558966075e-06,0.15347334410339256,950,,,,,,,,,
1.5576,0.3101986050605774,8.449111470113086e-06,0.15508885298869143,960,,,,,,,,,
1.6574,0.329653263092041,8.432956381260097e-06,0.1567043618739903,970,,,,,,,,,
1.5551,0.4091743230819702,8.416801292407108e-06,0.1583198707592892,980,,,,,,,,,
1.6117,0.35108792781829834,8.400646203554121e-06,0.15993537964458804,990,,,,,,,,,
1.5972,0.34023094177246094,8.384491114701132e-06,0.16155088852988692,1000,,,,,,,,,
,,,0.16155088852988692,1000,1.6190696954727173,383.148,3.591,1.796,,,,,
1.6188,0.362406462430954,8.368336025848143e-06,0.1631663974151858,1010,,,,,,,,,
1.5931,0.33328694105148315,8.352180936995154e-06,0.16478190630048464,1020,,,,,,,,,
1.5896,0.3805854320526123,8.336025848142165e-06,0.16639741518578352,1030,,,,,,,,,
1.5543,0.33414795994758606,8.319870759289176e-06,0.1680129240710824,1040,,,,,,,,,
1.7144,0.351141095161438,8.303715670436187e-06,0.16962843295638125,1050,,,,,,,,,
1.6149,0.4082895815372467,8.2875605815832e-06,0.17124394184168013,1060,,,,,,,,,
1.6406,0.4101322889328003,8.271405492730211e-06,0.172859450726979,1070,,,,,,,,,
1.5722,0.3163502514362335,8.255250403877222e-06,0.17447495961227788,1080,,,,,,,,,
1.5928,0.33696800470352173,8.239095315024233e-06,0.17609046849757673,1090,,,,,,,,,
1.6011,0.2953339219093323,8.222940226171244e-06,0.1777059773828756,1100,,,,,,,,,
1.555,0.3712693750858307,8.206785137318255e-06,0.17932148626817448,1110,,,,,,,,,
1.5713,0.31053024530410767,8.190630048465266e-06,0.18093699515347333,1120,,,,,,,,,
1.6225,0.30305489897727966,8.17447495961228e-06,0.1825525040387722,1130,,,,,,,,,
1.6393,0.3023562729358673,8.15831987075929e-06,0.1841680129240711,1140,,,,,,,,,
1.571,0.3809216022491455,8.142164781906301e-06,0.18578352180936994,1150,,,,,,,,,
1.6102,0.33449915051460266,8.126009693053312e-06,0.18739903069466882,1160,,,,,,,,,
1.6407,0.33125928044319153,8.109854604200323e-06,0.1890145395799677,1170,,,,,,,,,
1.6327,0.3257807791233063,8.093699515347334e-06,0.19063004846526657,1180,,,,,,,,,
1.5968,0.3649667203426361,8.077544426494346e-06,0.19224555735056542,1190,,,,,,,,,
1.6433,0.3072798550128937,8.061389337641358e-06,0.1938610662358643,1200,,,,,,,,,
1.6882,0.3005499839782715,8.04523424878837e-06,0.19547657512116318,1210,,,,,,,,,
1.6015,0.3142789304256439,8.02907915993538e-06,0.19709208400646203,1220,,,,,,,,,
1.5904,0.37580710649490356,8.012924071082391e-06,0.1987075928917609,1230,,,,,,,,,
1.6099,0.3889180123806,7.996768982229403e-06,0.20032310177705978,1240,,,,,,,,,
1.6379,0.3852326571941376,7.980613893376414e-06,0.20193861066235863,1250,,,,,,,,,
1.5328,0.32832446694374084,7.964458804523425e-06,0.2035541195476575,1260,,,,,,,,,
1.6269,0.34296131134033203,7.948303715670437e-06,0.20516962843295639,1270,,,,,,,,,
1.5501,0.3681630790233612,7.932148626817448e-06,0.20678513731825526,1280,,,,,,,,,
1.5704,0.4068455696105957,7.91599353796446e-06,0.2084006462035541,1290,,,,,,,,,
